L|attention|C192|T1024,"void pytorch_flash::flash_fwd_kernel<pytorch_flash::Flash_fwd_kernel_traits<(int)32, (int)128, (int)128, (int)4, (bool)0, (bool)0, cutlass::half_t, pytorch_flash::Flash_kernel_traits<(int)32, (int)128, (int)128, (int)4, cutlass::half_t>>, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0>(pytorch_flash::Flash_fwd_params)",178327869.0
L|resblock_updown|C384|T256,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816fprop_optimized_f16_128x128_32x3_nhwc_align8>(T1::Params),102453277.0
L|resblock_plain|C384|T1024,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816fprop_optimized_f16_128x64_64x3_nhwc_align8>(T1::Params),87013553.0
L|attention|C192|T1024,"void cutlass::Kernel<cutlass::conv::kernel::ImplicitGemmConvolutionFusionPerSample<cutlass::conv::threadblock::ImplicitGemmFpropFusionMultistage<cutlass::gemm::GemmShape<(int)128, (int)256, (int)32>, cutlass::conv::threadblock::Conv2dFpropActivationTileAccessIteratorOptimized<cutlass::MatrixShape<(int)128, (int)32>, cutlass::half_t, cutlass::layout::TensorNHWC, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)32, (int)128>, (int)256, cutlass::PitchLinearShape<(int)4, (int)8>, (int)8>, cutlass::AlignedArray<cutlass::half_t, (int)8, (int)16>>, cutlass::transform::threadblock::RegularTileAccessIterator<cutlass::MatrixShape<(int)128, (int)32>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)32>, (int)0, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)32, (int)128>, (int)256, cutlass::PitchLinearShape<(int)4, (int)8>, (int)8>, (int)16>, (cutlass::arch::CacheOperation::Kind)0, cutlass::conv::threadblock::Conv2dFpropFilterTileAccessIteratorOptimized<cutlass::MatrixShape<(int)32, (int)256>, cutlass::half_t, cutlass::layout::TensorNHWC, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)32, (int)256>, (int)256, cutlass::PitchLinearShape<(int)4, (int)8>, (int)8>, cutlass::AlignedArray<cutlass::half_t, (int)8, (int)16>, (bool)0>, cutlass::transform::threadblock::RegularTileAccessIterator<cutlass::MatrixShape<(int)32, (int)256>, cutlass::half_t, cutlass::layout::ColumnMajorTensorOpMultiplicandCrosswise<(int)16, (int)32>, (int)1, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)32, (int)256>, (int)256, cutlass::PitchLinearShape<(int)4, (int)8>, (int)8>, (int)16>, (cutlass::arch::CacheOperation::Kind)1, cutlass::conv::threadblock::PredicatedScaleBiasVectorAccessIterator<cutlass::MatrixShape<(int)1, (int)32>, cutlass::half_t, cutlass::layout::RowMajor>, cutlass::transform::threadblock::RegularScaleBiasVectorAccessIterator<cutlass::MatrixShape<(int)1, (int)32>, cutlass::half_t, cutlass::layout::RowMajor>, (cutlass::arch::CacheOperation::Kind)0, cutlass::gemm::threadblock::MmaPolicy<cutlass::gemm::warp::MmaTensorOp<cutlass::gemm::GemmShape<(int)64, (int)64, (int)32>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)32>, cutlass::half_t, cutlass::layout::ColumnMajorTensorOpMultiplicandCrosswise<(int)16, (int)32>, float, cutlass::layout::RowMajor, cutlass::gemm::warp::MmaTensorOpPolicy<cutlass::arch::Mma<cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, (int)32, cutlass::half_t, cutlass::layout::RowMajor, cutlass::half_t, cutlass::layout::ColumnMajor, float, cutlass::layout::RowMajor, cutlass::arch::OpMultiplyAdd>, cutlass::MatrixShape<(int)1, (int)1>>, (int)1, (bool)0, bool>, cutlass::MatrixShape<(int)0, (int)0>, cutlass::MatrixShape<(int)0, (int)0>, (int)1>, cutlass::gemm::warp::ScaleBiasTileIterator<cutlass::MatrixShape<(int)64, (int)32>, cutlass::half_t, cutlass::layout::RowMajor, cutlass::MatrixShape<(int)16, (int)16>, cutlass::gemm::warp::MmaTensorOpMultiplicandTileIterator<cutlass::PitchLinearShape<(int)32, (int)64>, (cutlass::gemm::Operand)0, cutlass::half_t, cutlass::layout::TensorOpMultiplicandCrosswise<(int)16, (int)32>, cutlass::PitchLinearShape<(int)16, (int)16>, (int)1, (int)32, (int)1>::Policy, (int)32, (int)1>, (int)3, bool>, cutlass::epilogue::threadblock::Epilogue<cutlass::gemm::GemmShape<(int)128, (int)256, (int)32>, cutlass::gemm::warp::MmaTensorOp<cutlass::gemm::GemmShape<(int)64, (int)64, (int)32>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)32>, cutlass::half_t, cutlass::layout::ColumnMajorTensorOpMultiplicandCrosswise<(int)16, (int)32>, float, cutlass::layout::RowMajor, cutlass::gemm::warp::MmaTensorOpPolicy<cutlass::arch::Mma<cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, (int)32, cutlass::half_t, cutlass::layout::RowMajor, cutlass::half_t, cutlass::layout::ColumnMajor, float, cutlass::layout::RowMajor, cutlass::arch::OpMultiplyAdd>, cutlass::MatrixShape<(int)1, (int)1>>, (int)1, (bool)0, bool>, (int)1, cutlass::epilogue::threadblock::PredicatedTileIterator<cutlass::epilogue::threadblock::OutputTileOptimalThreadMap<cutlass::epilogue::threadblock::OutputTileShape<(int)256, (int)8, (int)2, (int)1, (int)1>, cutlass::epilogue::threadblock::OutputTileShape<(int)1, (int)8, (int)1, (int)1, (int)8>, (int)256, (int)8, (int)16>, cutlass::half_t, (bool)0, cutlass::layout::NoPermute, (bool)0>, cutlass::epilogue::warp::FragmentIteratorTensorOp<cutlass::gemm::GemmShape<(int)64, (int)64, (int)32>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, float, cutlass::Array<float, (int)4, (bool)1>, cutlass::layout::RowMajor>, cutlass::epilogue::warp::TileIteratorTensorOpMixed<cutlass::gemm::GemmShape<(int)64, (int)64, (int)32>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, float, (int)32, (int)16, (int)8, (int)8, (bool)0>, cutlass::epilogue::threadblock::SharedLoadIteratorMixed<cutlass::epilogue::threadblock::OutputTileOptimalThreadMap<cutlass::epilogue::threadblock::OutputTileShape<(int)256, (int)8, (int)2, (int)1, (int)1>, cutlass::epilogue::threadblock::OutputTileShape<(int)1, (int)8, (int)1, (int)1, (int)8>, (int)256, (int)8, (int)16>::CompactedThreadMap, float, (int)32, (int)16, (int)8, (int)8, (bool)0>, cutlass::epilogue::thread::LinearCombination<cutlass::half_t, (int)8, float, float, (cutlass::epilogue::thread::ScaleType::Kind)0, (cutlass::FloatRoundStyle)2, cutlass::half_t>, cutlass::MatrixShape<(int)0, (int)8>, (int)2, (int)1>, cutlass::gemm::threadblock::GemmIdentityThreadblockSwizzle<(int)1>, (cutlass::conv::Operator)0, cutlass::conv::Conv2dProblemSize>>(T1::Params)",61860319.0
L|resblock_plain|C192|T1024,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816fprop_optimized_f16_128x64_64x3_nhwc_align8>(T1::Params),60274061.0
L|resblock_plain|C768|T256,sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x128x32_stage3_warpsize4x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,56164589.0
L|resblock_plain|C384|T1024,"void group_norm_silu_nhwc_kernel<__half>(const T1 *, T1 *, const T1 *, const T1 *, const T1 *, const T1 *, int, long, int, float, bool)",53175023.0
L|attention|C384|T256,"void cutlass::Kernel<cutlass::conv::kernel::ImplicitGemmConvolutionFusionPerSample<cutlass::conv::threadblock::ImplicitGemmFpropFusionMultistage<cutlass::gemm::GemmShape<(int)128, (int)256, (int)32>, cutlass::conv::threadblock::Conv2dFpropActivationTileAccessIteratorOptimized<cutlass::MatrixShape<(int)128, (int)32>, cutlass::half_t, cutlass::layout::TensorNHWC, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)32, (int)128>, (int)256, cutlass::PitchLinearShape<(int)4, (int)8>, (int)8>, cutlass::AlignedArray<cutlass::half_t, (int)8, (int)16>>, cutlass::transform::threadblock::RegularTileAccessIterator<cutlass::MatrixShape<(int)128, (int)32>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)32>, (int)0, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)32, (int)128>, (int)256, cutlass::PitchLinearShape<(int)4, (int)8>, (int)8>, (int)16>, (cutlass::arch::CacheOperation::Kind)0, cutlass::conv::threadblock::Conv2dFpropFilterTileAccessIteratorOptimized<cutlass::MatrixShape<(int)32, (int)256>, cutlass::half_t, cutlass::layout::TensorNHWC, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)32, (int)256>, (int)256, cutlass::PitchLinearShape<(int)4, (int)8>, (int)8>, cutlass::AlignedArray<cutlass::half_t, (int)8, (int)16>, (bool)0>, cutlass::transform::threadblock::RegularTileAccessIterator<cutlass::MatrixShape<(int)32, (int)256>, cutlass::half_t, cutlass::layout::ColumnMajorTensorOpMultiplicandCrosswise<(int)16, (int)32>, (int)1, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)32, (int)256>, (int)256, cutlass::PitchLinearShape<(int)4, (int)8>, (int)8>, (int)16>, (cutlass::arch::CacheOperation::Kind)1, cutlass::conv::threadblock::PredicatedScaleBiasVectorAccessIterator<cutlass::MatrixShape<(int)1, (int)32>, cutlass::half_t, cutlass::layout::RowMajor>, cutlass::transform::threadblock::RegularScaleBiasVectorAccessIterator<cutlass::MatrixShape<(int)1, (int)32>, cutlass::half_t, cutlass::layout::RowMajor>, (cutlass::arch::CacheOperation::Kind)0, cutlass::gemm::threadblock::MmaPolicy<cutlass::gemm::warp::MmaTensorOp<cutlass::gemm::GemmShape<(int)64, (int)64, (int)32>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)32>, cutlass::half_t, cutlass::layout::ColumnMajorTensorOpMultiplicandCrosswise<(int)16, (int)32>, float, cutlass::layout::RowMajor, cutlass::gemm::warp::MmaTensorOpPolicy<cutlass::arch::Mma<cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, (int)32, cutlass::half_t, cutlass::layout::RowMajor, cutlass::half_t, cutlass::layout::ColumnMajor, float, cutlass::layout::RowMajor, cutlass::arch::OpMultiplyAdd>, cutlass::MatrixShape<(int)1, (int)1>>, (int)1, (bool)0, bool>, cutlass::MatrixShape<(int)0, (int)0>, cutlass::MatrixShape<(int)0, (int)0>, (int)1>, cutlass::gemm::warp::ScaleBiasTileIterator<cutlass::MatrixShape<(int)64, (int)32>, cutlass::half_t, cutlass::layout::RowMajor, cutlass::MatrixShape<(int)16, (int)16>, cutlass::gemm::warp::MmaTensorOpMultiplicandTileIterator<cutlass::PitchLinearShape<(int)32, (int)64>, (cutlass::gemm::Operand)0, cutlass::half_t, cutlass::layout::TensorOpMultiplicandCrosswise<(int)16, (int)32>, cutlass::PitchLinearShape<(int)16, (int)16>, (int)1, (int)32, (int)1>::Policy, (int)32, (int)1>, (int)3, bool>, cutlass::epilogue::threadblock::Epilogue<cutlass::gemm::GemmShape<(int)128, (int)256, (int)32>, cutlass::gemm::warp::MmaTensorOp<cutlass::gemm::GemmShape<(int)64, (int)64, (int)32>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)32>, cutlass::half_t, cutlass::layout::ColumnMajorTensorOpMultiplicandCrosswise<(int)16, (int)32>, float, cutlass::layout::RowMajor, cutlass::gemm::warp::MmaTensorOpPolicy<cutlass::arch::Mma<cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, (int)32, cutlass::half_t, cutlass::layout::RowMajor, cutlass::half_t, cutlass::layout::ColumnMajor, float, cutlass::layout::RowMajor, cutlass::arch::OpMultiplyAdd>, cutlass::MatrixShape<(int)1, (int)1>>, (int)1, (bool)0, bool>, (int)1, cutlass::epilogue::threadblock::PredicatedTileIterator<cutlass::epilogue::threadblock::OutputTileOptimalThreadMap<cutlass::epilogue::threadblock::OutputTileShape<(int)256, (int)8, (int)2, (int)1, (int)1>, cutlass::epilogue::threadblock::OutputTileShape<(int)1, (int)8, (int)1, (int)1, (int)8>, (int)256, (int)8, (int)16>, cutlass::half_t, (bool)0, cutlass::layout::NoPermute, (bool)0>, cutlass::epilogue::warp::FragmentIteratorTensorOp<cutlass::gemm::GemmShape<(int)64, (int)64, (int)32>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, float, cutlass::Array<float, (int)4, (bool)1>, cutlass::layout::RowMajor>, cutlass::epilogue::warp::TileIteratorTensorOpMixed<cutlass::gemm::GemmShape<(int)64, (int)64, (int)32>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, float, (int)32, (int)16, (int)8, (int)8, (bool)0>, cutlass::epilogue::threadblock::SharedLoadIteratorMixed<cutlass::epilogue::threadblock::OutputTileOptimalThreadMap<cutlass::epilogue::threadblock::OutputTileShape<(int)256, (int)8, (int)2, (int)1, (int)1>, cutlass::epilogue::threadblock::OutputTileShape<(int)1, (int)8, (int)1, (int)1, (int)8>, (int)256, (int)8, (int)16>::CompactedThreadMap, float, (int)32, (int)16, (int)8, (int)8, (bool)0>, cutlass::epilogue::thread::LinearCombination<cutlass::half_t, (int)8, float, float, (cutlass::epilogue::thread::ScaleType::Kind)0, (cutlass::FloatRoundStyle)2, cutlass::half_t>, cutlass::MatrixShape<(int)0, (int)8>, (int)2, (int)1>, cutlass::gemm::threadblock::GemmIdentityThreadblockSwizzle<(int)1>, (cutlass::conv::Operator)0, cutlass::conv::Conv2dProblemSize>>(T1::Params)",44194492.0
L|resblock_plain|C576|T1024,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816fprop_optimized_f16_256x64_32x4_nhwc_align8>(T1::Params),42633233.0
L|resblock_plain|C192|T1024,"void group_norm_silu_nhwc_kernel<__half>(const T1 *, T1 *, const T1 *, const T1 *, const T1 *, const T1 *, int, long, int, float, bool)",40339162.0
